ladcode23,laname23,country,sex,age,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022
K03000001,GREAT BRITAIN,Country,M,8,"340,510","352,745","360,698","373,579","383,031","397,986","395,669","399,694","406,334","404,957","394,040","388,955"
K03000001,GREAT BRITAIN,Country,M,9,"334,459","343,040","355,364","363,150","374,653","384,128","398,865","396,516","400,548","406,419","404,885","399,433"
K03000001,GREAT BRITAIN,Country,M,10,"342,737","336,219","345,495","358,057","365,409","375,529","384,684","399,493","397,656","400,861","407,209","410,025"
K03000001,GREAT BRITAIN,Country,M,11,"353,434","343,455","338,315","348,245","360,927","367,860","376,272","385,309","400,812","398,377","401,864","411,962"
K03000001,GREAT BRITAIN,Country,M,12,"364,231","353,818","344,344","340,502","351,058","363,845","370,123","377,002","386,319","401,419","399,576","406,421"
K03000001,GREAT BRITAIN,Country,M,13,"369,109","364,507","354,578","345,580","343,015","354,099","366,661","372,480","377,974","386,845","402,742","404,024"
K03000001,GREAT BRITAIN,Country,M,14,"380,190","368,971","365,122","355,754","347,338","345,887","357,366","369,895","375,517","379,203","388,383","407,224"
K03000001,GREAT BRITAIN,Country,M,15,"382,511","380,227","369,386","366,470","357,628","349,647","348,981","360,973","373,452","377,576","380,780","392,898"
K03000001,GREAT BRITAIN,Country,M,16,"381,308","382,330","380,852","370,611","368,570","360,192","351,940","352,457","364,694","376,049","380,163","386,470"
K03000001,GREAT BRITAIN,Country,M,17,"395,648","382,581","383,252","383,018","373,469","372,307","363,309","355,483","357,095","368,572","380,085","387,362"
K03000001,GREAT BRITAIN,Country,M,18,"396,950","399,510","386,854","388,079","389,493","380,948","378,749","369,863","363,276","364,680","377,569","390,248"
K03000001,GREAT BRITAIN,Country,M,19,"411,313","404,503","407,287","396,071","397,349","400,855","389,842","388,692","380,160","375,609","378,055","391,685"
K03000001,GREAT BRITAIN,Country,M,20,"429,399","417,374","410,402","414,228","404,189","405,374","406,988","396,059","395,709","386,153","382,417","390,483"
K03000001,GREAT BRITAIN,Country,M,21,"424,279","432,525","421,576","415,216","420,032","410,734","408,221","410,284","400,073","396,223","389,085","391,517"
K03000001,GREAT BRITAIN,Country,M,22,"419,090","425,558","434,048","424,925","419,457","424,101","411,869","408,369","411,621","396,178","397,163","399,752"
K03000001,GREAT BRITAIN,Country,M,23,"423,466","420,342","427,700","436,871","430,598","424,523","425,205","413,019","409,052","408,457","397,786","411,811"
K03000001,GREAT BRITAIN,Country,M,24,"410,469","416,819","415,174","422,281","433,113","426,547","417,172","417,492","405,126","399,394","405,463","411,959"
K03000001,GREAT BRITAIN,Country,M,25,"420,996","405,291","413,690","412,096","420,595","430,291","422,157","412,067","413,128","401,273","398,947","418,796"
K03000001,GREAT BRITAIN,Country,M,26,"423,154","417,448","404,628","414,122","413,919","421,833","428,930","421,520","411,830","412,101","403,978","411,725"
K03000001,GREAT BRITAIN,Country,M,27,"412,882","421,519","417,406","406,986","418,467","418,362","423,646","430,350","424,306","413,248","415,345","415,139"
K03000001,GREAT BRITAIN,Country,M,28,"416,184","411,776","421,867","419,079","411,487","423,688","421,392","426,458","433,851","426,731","416,825","424,957"
K03000001,GREAT BRITAIN,Country,M,29,"416,882","415,455","412,173","423,476","422,432","416,782","427,022","424,827","430,507","436,043","430,395","424,928"
K03000001,GREAT BRITAIN,Country,M,30,"422,127","416,432","415,865","413,564","426,201","425,940","419,738","430,675","429,764","433,146","438,417","437,555"
K03000001,GREAT BRITAIN,Country,M,31,"423,948","422,001","417,143","417,256","416,091","429,413","427,545","422,995","435,613","431,837","436,352","444,759"
K03000001,GREAT BRITAIN,Country,M,32,"408,998","423,494","422,124","417,754","418,755","417,977","429,679","428,388","425,966","437,169","433,885","441,456"
K03000001,GREAT BRITAIN,Country,M,33,"381,199","408,886","424,073","422,877","419,192","420,365","417,892","430,117","429,458","426,650","438,717","438,378"
K03000001,GREAT BRITAIN,Country,M,34,"376,340","381,450","409,787","425,454","424,715","421,142","420,436","418,251","430,830","428,754","428,144","442,762"
K03000001,GREAT BRITAIN,Country,M,35,"381,742","376,891","382,432","411,092","427,353","426,447","421,069","420,458","418,344","429,324","428,029","431,970"
K03000001,GREAT BRITAIN,Country,M,36,"388,609","382,822","377,856","383,624","412,839","429,054","426,253","420,870","420,050","416,529","427,585","431,465"
K03000001,GREAT BRITAIN,Country,M,37,"394,856","389,715","383,907","378,688","384,693","413,930","428,577","425,545","420,114","418,025","414,611","430,233"
K03000001,GREAT BRITAIN,Country,M,38,"413,026","395,727","390,963","385,076","379,656","385,605","413,505","427,946","424,780","417,948","415,351","417,165"
K03000001,GREAT BRITAIN,Country,M,39,"431,291","413,661","396,736","392,205","386,247","380,345","385,027","412,806","427,296","422,875","415,593","417,571"
K03000001,GREAT BRITAIN,Country,M,40,"442,766","431,461","414,441","397,605","393,336","386,852","379,542","383,926","411,883","425,105","420,528","417,096"
K03000001,GREAT BRITAIN,Country,M,41,"432,870","443,451","431,908","415,092","398,501","394,055","386,477","378,590","383,131","409,968","422,944","421,474"
K03000001,GREAT BRITAIN,Country,M,42,"443,920","433,673","444,418","432,496","415,897","399,275","394,062","386,067","377,619","381,362","407,939","423,843"
K03000001,GREAT BRITAIN,Country,M,43,"444,405","444,933","434,850","445,641","433,351","416,726","399,529","393,973","385,880","375,953","379,571","408,449"
K03000001,GREAT BRITAIN,Country,M,44,"453,052","445,051","445,856","435,784","446,617","433,725","416,663","399,333","393,609","384,545","374,304","379,795"
K03000001,GREAT BRITAIN,Country,M,45,"450,505","453,267","445,778","446,791","436,689","447,381","433,450","416,321","399,118","392,510","383,546","374,392"
K03000001,GREAT BRITAIN,Country,M,46,"454,908","450,509","453,463","446,474","447,518","437,188","447,486","432,806","415,756","397,951","391,828","383,567"
K03000001,GREAT BRITAIN,Country,M,47,"451,014","454,950","450,769","453,915","447,241","448,172","437,318","447,434","432,293","414,434","397,243","391,531"
K03000001,GREAT BRITAIN,Country,M,48,"443,037","450,843","455,109","451,021","454,306","447,797","448,328","437,199","446,941","430,830","413,517","396,852"
K03000001,GREAT BRITAIN,Country,M,49,"435,289","442,594","450,600","455,099","451,128","454,193","447,779","448,257","436,800","445,555","429,707","412,868"
K03000001,GREAT BRITAIN,Country,M,50,"420,787","434,703","442,226","450,376","454,999","450,917","453,841","447,557","447,796","435,493","444,715","428,656"
K03000001,GREAT BRITAIN,Country,M,51,"404,549","420,333","434,081","441,905","450,123","454,666","450,379","453,221","446,929","446,311","434,789","443,520"
K03000001,GREAT BRITAIN,Country,M,52,"396,210","404,016","419,725","433,415","441,252","449,564","453,972","449,404","451,949","445,327","445,614","433,361"
K03000001,GREAT BRITAIN,Country,M,53,"387,827","395,328","403,464","419,034","432,581","440,384","448,522","452,853","448,008","449,926","444,435","443,947"
K03000001,GREAT BRITAIN,Country,M,54,"373,739","386,645","394,449","402,871","418,307","431,444","439,185","447,317","451,186","445,765","448,593","442,596"
K03000001,GREAT BRITAIN,Country,M,55,"361,537","372,325","385,535","393,548","402,006","417,141","430,009","437,701","445,266","448,619","444,261","446,662"
K03000001,GREAT BRITAIN,Country,M,56,"347,951","359,916","370,887","384,378","392,364","400,743","415,641","428,201","435,524","442,604","446,971","442,241"
K03000001,GREAT BRITAIN,Country,M,57,"349,109","346,285","358,267","369,368","382,892","390,882","399,293","413,689","425,891","432,551","440,485","444,642"
K03000001,GREAT BRITAIN,Country,M,58,"345,554","347,075","344,413","356,495","367,571","381,079","389,054","397,383","411,287","422,716","430,499","438,010"
K03000001,GREAT BRITAIN,Country,M,59,"335,176","343,321","344,916","342,446","354,579","365,482","379,068","386,882","394,955","408,182","420,189","427,923"
K03000001,GREAT BRITAIN,Country,M,60,"338,136","332,738","340,884","342,582","340,167","352,279","363,008","376,612","384,296","391,878","405,607","417,444"
K03000001,GREAT BRITAIN,Country,M,61,"344,316","335,479","330,115","338,355","340,051","337,649","349,728","360,155","373,840","381,038","389,182","402,493"
K03000001,GREAT BRITAIN,Country,M,62,"354,478","341,227","332,492","327,335","335,549","337,221","334,748","346,729","357,059","370,318","378,126","386,077"
K03000001,GREAT BRITAIN,Country,M,63,"373,842","350,909","337,826","329,451","324,234","332,314","334,027","331,606","343,424","353,353","366,933","374,761"
K03000001,GREAT BRITAIN,Country,M,64,"406,544","369,893","347,177","334,354","326,031","320,783","328,917","330,541","328,108","339,514","349,783","363,388"
K03000001,GREAT BRITAIN,Country,M,65,"312,715","401,868","365,498","343,182","330,360","322,274","317,036","325,000","326,745","324,013","335,819","345,943"
K03000001,GREAT BRITAIN,Country,M,66,"302,907","308,522","396,773","361,058","338,725","326,163","318,150","312,986","320,876","322,224","320,058","331,680"
K03000001,GREAT BRITAIN,Country,M,67,"303,099","298,508","304,028","391,539","355,995","334,061","321,537","313,744","308,611","316,038","317,741","315,807"
K03000001,GREAT BRITAIN,Country,M,68,"281,470","298,436","293,809","299,478","385,738","350,560","329,010","316,569","309,148","303,631","311,207","313,134"
K03000001,GREAT BRITAIN,Country,M,69,"251,123","276,402","293,374","288,898","294,337","379,380","344,709","323,356","311,137","303,579","298,308","306,249"
K03000001,GREAT BRITAIN,Country,M,70,"225,962","246,344","271,215","288,080","283,601","288,773","372,662","338,315","317,497","304,972","298,021","293,037"
K03000001,GREAT BRITAIN,Country,M,71,"234,377","220,893","241,222","265,719","282,192","277,744","282,925","365,216","331,764","310,829","298,640","292,259"
K03000001,GREAT BRITAIN,Country,M,72,"231,301","228,655","215,509","235,715","259,558","275,980","271,511","276,422","357,461","324,144","303,810","292,088"
K03000001,GREAT BRITAIN,Country,M,73,"224,796","225,165","222,444","210,075","229,895","252,988","269,192","264,830","269,868","348,374","316,182","296,702"
K03000001,GREAT BRITAIN,Country,M,74,"212,187","218,294","218,595","216,332","203,925","223,632","245,990","261,772","257,914","262,032","338,935","308,018"
K03000001,GREAT BRITAIN,Country,M,75,"200,689","205,354","211,294","211,951","209,316","197,419","216,693","238,255","254,157","249,508","254,008","329,178"
K03000001,GREAT BRITAIN,Country,M,76,"190,176","193,532","197,824","204,316","204,443","202,178","190,629","209,156","230,490","245,059","240,832","245,679"
K03000001,GREAT BRITAIN,Country,M,77,"174,593","182,583","185,941","190,510","196,334","196,607","194,588","183,312","201,786","221,347","235,609","231,875"
K03000001,GREAT BRITAIN,Country,M,78,"164,254","166,924","174,560","178,226","182,219","187,885","188,355","186,317","175,944","192,843","211,752","226,016"
K03000001,GREAT BRITAIN,Country,M,79,"158,266","156,444","158,722","166,583","169,493","173,804","179,080","179,617","177,998","166,806","183,616","202,050"
K03000001,GREAT BRITAIN,Country,M,80,"147,884","149,665","147,886","150,454","157,509","160,577","164,688","169,564","170,696","167,846","157,750","174,172"
K03000001,GREAT BRITAIN,Country,M,81,"134,562","138,635","140,546","139,447","141,325","148,215","151,160","154,859","160,274","160,011","157,692","148,539"
K03000001,GREAT BRITAIN,Country,M,82,"120,568","125,132","128,678","131,459","129,998","132,107","138,517","141,050","145,414","148,991","149,273","147,385"
K03000001,GREAT BRITAIN,Country,M,83,"106,830","111,155","115,322","119,061","121,235","120,392","122,365","128,291","131,199","134,160","137,857","138,575"
K03000001,GREAT BRITAIN,Country,M,84,"96,541","97,293","101,184","105,906","108,657","111,281","110,544","112,012","118,352","119,598","122,989","126,683"
K03000001,GREAT BRITAIN,Country,M,85,"85,658","87,199","87,555","91,857","95,393","98,395","100,776","100,332","102,148","106,594","108,371","112,046"
K03000001,GREAT BRITAIN,Country,M,86,"73,279","76,325","77,575","78,760","81,701","85,320","88,051","90,167","90,593","90,855","95,404","97,580"
K03000001,GREAT BRITAIN,Country,M,87,"62,793","64,596","66,949","68,807","68,952","72,202","75,231","77,293","80,272","79,398","80,404","84,697"
K03000001,GREAT BRITAIN,Country,M,88,"52,736","54,485","55,847","58,443","59,312","59,984","62,712","65,055","67,572","68,964","68,956","70,055"
K03000001,GREAT BRITAIN,Country,M,89,"45,571","44,931","46,216","48,050","49,553","50,742","51,268","53,092","55,807","56,698","59,131","59,182"
K03000001,GREAT BRITAIN,Country,M,90,"127,451","138,051","144,529","153,456","158,316","165,546","170,910","174,471","182,503","183,940","189,134","195,945"
K03000001,GREAT BRITAIN,Country,F,0,"377,685","382,728","372,372","365,153","363,556","366,240","356,873","347,599","338,278","330,159","319,267","328,271"
K03000001,GREAT BRITAIN,Country,F,1,"373,659","379,686","384,010","373,855","366,411","364,729","366,568","356,354","347,420","339,234","332,461","326,705"
K03000001,GREAT BRITAIN,Country,F,2,"369,827","375,305","381,077","385,016","374,588","367,104","364,423","365,973","355,584","346,168","339,538","339,384"
K03000001,GREAT BRITAIN,Country,F,3,"373,441","371,409","376,761","382,418","385,760","375,204","366,850","363,755","365,646","354,507","345,382","346,010"
K03000001,GREAT BRITAIN,Country,F,4,"361,106","374,747","372,622","377,965","383,425","386,235","374,963","366,135","363,498","364,862","354,264","351,374"
K03000001,GREAT BRITAIN,Country,F,5,"354,955","361,844","375,969","373,943","379,096","384,508","386,203","374,651","366,149","362,849","364,994","360,310"
K03000001,GREAT BRITAIN,Country,F,6,"340,414","355,279","362,452","377,162","374,979","380,067","384,802","385,783","374,768","365,764","362,876","370,702"
K03000001,GREAT BRITAIN,Country,F,7,"334,136","341,934","355,694","363,238","378,278","376,184","380,676","385,041","385,967","374,824","365,966","368,659"
K03000001,GREAT BRITAIN,Country,F,8,"323,710","336,090","343,672","356,262","364,012","379,462","376,976","381,144","385,601","385,810","375,283","371,285"
K03000001,GREAT BRITAIN,Country,F,9,"318,473","325,902","338,207","345,555","356,922","364,946","380,379","377,723","381,949","385,952","386,240","380,645"
K03000001,GREAT BRITAIN,Country,F,10,"328,272","320,612","328,244","340,406","347,376","357,665","365,474","381,156","378,667","382,424","386,923","391,336"
